code,SYRY,edu_low21_59,DB,OLD60,CJR,JSZA,TEMP_POPU,XD,XJRY,JSGL,JTGL,MDJF,TFSJ,SPYP,SCGL,XFAQ,ZGFW,SHFW,GGSS,SHZA,risk
2420,0.010077519,0.446511628,0.002325581,0.248062016,0.012403101,0.00620155,0.0000000000,0,0.00000000,0,4,146,0,0,0,431,0,72,4,0,1
2421,0.002031488,0.550533266,0.00253936,0.173184358,0.014220416,0.003555104,0.0000000000,0.009649568,0.00812595,0,0,0,0,0,0,234,0,88,0,588,2
2422,0,0.000158378,0.000475135,0.200981945,0.001267026,0,0.0352000000,0,0.00126703,4,16,44,6,4,0,4813,0,264,136,74,1
2423,0.000667557,0.018024032,0.032042724,0.189586115,0.022029372,0.00400534,0.0000000000,0.001335113,0.00467290,2,0,0,16,6,2,0,0,825,8,20,1
2424,0.003984064,0.389110226,0.002656042,0.240371846,0.025232404,0.007968127,0.0000000000,0,0.00132802,0,0,10,206,938,0,2,0,60,0,10,2
2425,0,0.010280374,0,0.242056075,0.013084112,0.002803738,0.0009350000,0.000934579,0.00000000,8,2,16,8,0,0,968,0,2418,10,0,1
2426,0.099247755,0.441640379,0.005945159,0.211841786,0.015530211,0.003397234,0.0718000000,0.003275904,0.00036399,62,106,14,14,82,16,6470,0,1978,174,884,2
2427,0.001404494,0.539325843,0.025983146,0.194522472,0.021067416,0.006320225,0.0042100000,0.001404494,0.00000000,0,6,0,0,8,0,68,0,1668,36,68,1
2428,0.001835536,0.004038179,0.001101322,0.250734214,0.004772394,0.002202643,0.3110000000,0.002936858,0.00293686,8,8,23,6,4,38,2040,2,6597,119,1273,2
2429,0.004540295,0.378547106,0.005107832,0.165720772,0.00737798,0.002270148,0.0227000000,0,0.00056754,0,0,0,138,0,2,2,0,1674,6,6,1
2430,0.024641298,0.543044292,0.002495321,0.222083593,0.002183406,0.000311915,0.0112000000,0.00062383,0.00031192,0,0,118,0,0,8,292,4,77,0,26,1
2431,0.000445633,0.001336898,0,0.061497326,0.007130125,0.00311943,0.0428000000,0.002673797,0.00089127,0,12,4,2,0,0,1400,6,42,50,4,1
2432,0.004282655,0.601713062,0.000713776,0.220556745,0.0206995,0.000713776,0.0307000000,0,0.00000000,0,0,0,0,4,0,0,0,28,0,2,1
2433,0.010458568,0.457763475,0.017699115,0.201126307,0.024939662,0.007240547,0.0096500000,0.00160901,0.00804505,0,0,0,10,4,0,608,0,92,4,0,2
2434,0.00591716,0.515976331,0.008284024,0.170414201,0.024852071,0.01183432,0.0000000000,0.001183432,0.00000000,140,0,10,0,36,16,0,0,4224,44,50,1
2435,0.002441827,0.013645504,0.066791152,0.24863545,0.017092789,0.004021833,0.0136000000,0.000861821,0.00158001,0,2,2,2,0,0,102,50,3394,0,0,1
2436,0.002162318,0.000720773,0.014415453,0.269424823,0.023497189,0.006486954,0.0261000000,0.006919418,0.00086493,0,0,670,0,0,0,6971,0,268,4,4,2
2437,0.028778811,0.104164014,0.002546797,0.178530498,0.011842608,0.002674137,0.1310000000,0.000891379,0.00038202,36,8,126,16,42,15,6431,2,3311,290,936,2
2438,0.000392311,0.000392311,0.012161632,0.270302079,0.019615536,0.003530796,0.3790000000,0.021577089,0.00078462,0,0,2,0,0,6,2548,0,3726,122,354,3
2439,0.011365863,0.097981579,0.008230453,0.181069959,0.016656869,0.003527337,0.0819000000,0.002155595,0.00137174,0,6,0,0,0,6,504,2,414,2,10,1
2440,0.038781163,0.590027701,0.005540166,0.144044321,0.002770083,0,0.6070000000,0,0.00000000,0,0,10,0,0,10,750,4,67,0,46,2
2441,0.007226237,0.296831573,0.005002779,0.260144525,0.023346304,0.008337966,0.0000000000,0,0.00333519,4,2,12,0,4,2,12,0,1263,78,10,1
2442,0.009174312,0.5491481,0,0.193971166,0.007863696,0.001310616,0.3790000000,0.007863696,0.00000000,0,0,0,0,2,0,0,0,90,0,0,2
2443,0,0.545081967,0.017759563,0.209016393,0.020491803,0.006830601,0.0013700000,0.00136612,0.00136612,0,2,18,4,2,0,0,0,1246,0,0,1
2444,0.000558659,0.000744879,0.00018622,0.168528864,0.002607076,0,0.3670000000,0,0.00018622,4,28,10,4,22,0,46,0,124,44,40,1
2445,0.005474453,0.358576642,0,0.16879562,0.009124088,0.002737226,0.0000000000,0,0.00000000,0,0,2629,0,0,0,0,0,2,0,0,1
2446,0.013577733,0.335369993,0.025118805,0.193482688,0.021045485,0.009504413,0.0006790000,0,0.00000000,24,14,1626,56,94,40,40,0,1324,104,92,1
2447,0.003994674,0.509986684,0.011984021,0.138482024,0.03195739,0.003994674,0.0013300000,0,0.00000000,0,0,14,2,0,0,0,0,1114,0,4,1
2448,0.001341082,0.006258382,0.044702727,0.28967367,0.0196692,0.004470273,0.3160000000,0.012069736,0.00044703,0,0,0,0,0,0,1232,0,16,2,2,2
2449,0.006153846,0.206153846,0.003076923,0.190769231,0.006153846,0,0.0000000000,0,0.00000000,68,0,32,270,26,100,68,10,1192,80,26,1
2450,0.011123471,0.348164627,0.010011123,0.280311457,0.002224694,0.007786429,0.0245000000,0,0.00000000,16,18,806,10,2,2,286,14,56,22,40,1
2451,0.002403846,0.507211538,0.003605769,0.252403846,0.038461538,0.012019231,0.0877000000,0,0.00000000,0,0,174,0,0,0,0,0,0,0,0,1
2452,0.000842105,0.009122807,0,0.149473684,0,0,0.0441000000,0,0.00000000,0,0,24,0,2,2,396,14,2303,4,64,1
2453,0.077851539,0.372963186,0.001207001,0.156910078,0.010863005,0.004828002,0.0241000000,0,0.00000000,0,2,2,2,4,0,0,6,34,12,2,1
2454,0.004699248,0.618421053,0,0.244360902,0.026315789,0.006578947,0.0000000000,0.00093985,0.00000000,0,0,0,4,0,0,0,0,76,0,0,1
2455,0.028740263,0.129465485,0.001880204,0.069030352,0.005909213,0.001074402,0.2300000000,0.004029009,0.00080580,0,6,50,62,0,4,9283,0,466,66,260,2
2456,0.003118503,0.585239085,0.003811504,0.18018018,0.018018018,0.006930007,0.0031200000,0.000693001,0.00138600,12,8,44,4,2,2,0,0,1842,72,24,1
2457,0.006728343,0.466778806,0.009251472,0.153910849,0.016820858,0.003364172,0.0008410000,0,0.00000000,0,2,6,0,0,0,4,0,70,4,6,1
2458,0.022133147,0.292784942,0,0.142384106,0.011153712,0.001742768,0.2380000000,0,0.00000000,2,44,72,80,2,20,994,144,740,78,66,2
2459,0.022772559,0.088243666,0.021918588,0.282949046,0.010816966,0.003131227,0.2210000000,0.002277256,0.00113863,0,0,0,2,0,0,8445,0,5721,23,305,2
2460,0.062373225,0.507606491,0.006592292,0.239350913,0.021298174,0.007099391,0.0000000000,0.004056795,0.00000000,8,0,1338,8,0,0,0,40,276,18,0,1
2461,0.002920498,0.009626825,0.000540833,0.191563007,0.00346133,0.000216333,0.1290000000,0.000973499,0.00054083,10,44,56,8,10,8,8253,0,2245,246,2699,2
2462,0.010742787,0.056476366,0.001995089,0.327501535,0.015653775,0.003683241,0.0059900000,0.002762431,0.00122775,48,6,29,2,8,0,6747,0,1062,75,28,2
2463,0.001354096,0.452945159,0.009478673,0.215978334,0.027081923,0.008124577,0.0067700000,0,0.00000000,4,0,14,6,0,0,0,0,3126,4,2,1
2464,0.009463722,0.482649842,0.01340694,0.231072555,0.01340694,0.007097792,0.0000000000,0,0.00078864,0,0,32,0,16,4,606,0,1990,20,360,1
2465,0.001273885,0.066242038,0,0.207643312,0.014012739,0.005095541,0.0000000000,0,0.00000000,0,0,4,0,0,0,0,0,2660,0,6,1
2466,0.002465078,0.565324569,0.007395234,0.148726376,0.015612161,0.002465078,0.0000000000,0,0.00000000,0,0,2,0,0,0,0,0,14,0,2,1
2467,0.004520796,0.109403255,0.000904159,0.199819168,0.012658228,0.008137432,0.0009040000,0,0.00000000,8,4,16,16,0,0,335,0,822,12,0,1
2468,0.000329381,0.000658762,0.002964427,0.214426877,0.016139657,0.003952569,0.0000000000,0.000658762,0.00000000,0,2,6,4,300,0,124,0,1924,6,94,1
2469,0.000621118,0.174534161,0,0.154658385,0.006832298,0.00931677,0.0000000000,0.000621118,0.00000000,0,0,0,0,374,0,4,0,1194,40,26,1
2470,0.015730337,0.459831461,0,0.208707865,0.018258427,0.00252809,0.1320000000,0.01011236,0.00140449,0,4,8,2,0,0,68,10,92,26,8,2
2471,0.003352189,0.010894616,0,0.225853761,0.001047559,0,0.2070000000,0,0.00000000,0,6,8,2,0,2,1524,0,2588,0,352,1
2472,0.010486177,0.412774071,0.001906578,0.224976168,0.021925643,0.004766444,0.0085800000,0.004766444,0.00095329,8,0,4,0,14,4,4,0,1006,4,40,1
2473,0.001160093,0.554524362,0.012761021,0.218097448,0.020881671,0.013921114,0.0011600000,0,0.00000000,0,0,2,38,0,0,284,0,3894,0,8,1
2474,0.003198294,0.303837953,0.00533049,0.229211087,0.028784648,0.013859275,0.0000000000,0,0.00000000,34,60,856,184,12,60,6,4,1502,506,50,2
2475,0.001713307,0.075956596,0.003426613,0.206167904,0.016561965,0.009708738,0.0017100000,0.001713307,0.00000000,0,0,84,12,0,0,24,0,4751,16,12,1
2476,0.004140787,0.555555556,0.021394065,0.200138026,0.015873016,0.011042098,0.0000000000,0.000690131,0.00000000,4,8,12,4,4,56,406,0,3092,20,14,1
2477,0.001046025,0.554393305,0.005230126,0.148535565,0.027196653,0.014644351,0.0010500000,0,0.00000000,0,0,0,0,0,0,0,0,434,0,0,1
2478,0.00630063,0.335733573,0.01620162,0.156615662,0.00450045,0.00180018,0.0000000000,0,0.00180018,18,16,68,22,22,22,8,0,1064,18,14,1
2479,0.014127144,0.04053145,0.000504541,0.199714094,8.41E-05,0.000336361,0.0959000000,0,0.00000000,24,48,5472,0,0,1446,40153,0,242,90,20953,5
2480,0.004859086,0.517006803,0.005830904,0.198250729,0.013605442,0.005830904,0.0000000000,0.000971817,0.00000000,0,0,0,14,2,0,66,0,1634,0,4,1
2481,0.009615385,0.480769231,0.009615385,0.25,0.028846154,0.028846154,0.0096200000,0,0.00000000,10,22,4,0,10,10,42,0,339,72,22,2
2482,0.00138217,0.498963372,0.024187975,0.207325501,0.026952315,0.01520387,0.0020700000,0.00276434,0.00000000,4,0,2,2,0,0,4,0,138,0,2,1
2483,0.006369427,0.433121019,0.00955414,0.25,0.015923567,0,0.0000000000,0,0.00159236,0,2,22,102,0,0,0,0,660,38,22,1
2484,0.145930776,0.4303087,0.006548176,0.205799813,0.010289991,0.001870907,0.0000000000,0,0.00000000,2,0,304,0,0,0,0,0,258,52,0,1
2485,0.025039676,0.027508376,0,0.187973902,0.007935108,0.00123435,0.0742000000,0.0024687,0.00035267,0,0,4,16,0,0,446,2,1930,0,8,1
2486,0.003472222,0.56712963,0,0.233796296,0.033564815,0.00462963,0.0475000000,0.002314815,0.00115741,8,0,16,4,2,0,36,0,3962,8,6,1
2487,0.006514658,0.262066923,0.000592242,0.098608232,0.003849571,0,0.4910000000,0,0.00029612,0,182,2606,0,0,38,4240,0,612,0,2692,2
2488,0,0.56736035,0.008762322,0.198247536,0.016429354,0,0.0000000000,0,0.00000000,2,0,112,0,4,2,0,0,316,0,0,1
2489,0.001086957,0.279347826,0.002173913,0.173913043,0.015217391,0.00326087,0.0000000000,0,0.00000000,0,0,8,0,4,0,0,0,160,0,0,1
2490,0,0.001449275,0,0.18647343,0.018357488,0.00531401,0.0004830000,0.002415459,0.00000000,4,0,0,0,0,0,8,0,2856,28,8,1
2491,0.002351097,0.003134796,0.024294671,0.194357367,0.014890282,0,0.0000000000,0,0.00000000,74,34,170,46,105,4,10,0,1530,346,32,1
2492,0.007852936,0.079421738,0.011779404,0.051222559,0.008923791,0.002320186,0.3590000000,0.002498661,0.00017848,2,6,578,122,2,14,21219,39,1613,6,1308,3
2493,0.001379039,0.003152088,0.027974783,0.252561072,0.010047281,0.002167061,0.3680000000,0.007289204,0.00000000,0,0,4,2,18,2,5083,0,308,32,30,2
2494,0.000405844,0.00094697,0.025162338,0.193587662,0.011498918,0.003652597,0.0004060000,0.001893939,0.00067641,8,0,104,12,88,12,772,0,967,20,908,1
2495,0.000365631,0.00591103,0.007129799,0.303473492,0.010176722,0.003473492,0.0723000000,0.006032907,0.00201097,24,246,14,32,62,226,6795,0,4610,328,214,2
2496,0.00407332,0.572980312,0.023761032,0.163611677,0.014256619,0.00610998,0.0265000000,0.00203666,0.00678887,2,0,224,2,6,2,0,0,1144,4,12,2
2497,0,0.042750929,0.044609665,0.20260223,0.024163569,0.00929368,0.0000000000,0,0.00000000,6,2,10,10,4,0,18,0,898,54,40,1
2498,0.005676443,0.054556922,0,0.016398612,0.000315358,0,0.9010000000,0,0.00000000,0,2,0,8,781,8,3549,0,18,0,534,3
2499,0.024491266,0.099405727,0.005942734,0.345038718,0.033315325,0.006122816,0.0812000000,0.010624887,0.00486224,0,6,7310,0,0,0,8065,0,2908,30,2920,3
2500,0.005817712,0.47446671,0,0.243697479,0.003878474,0.001939237,0.0000000000,0.006464124,0.00000000,0,2,0,0,2,26,206,0,884,132,2,1
2501,0.0067659,0.469553451,0.00744249,0.167117727,0.030446549,0.0067659,0.0217000000,0.00067659,0.00202977,132,0,14,32,0,0,2,2,1574,88,4,1
2502,0.000293858,0.002057009,0.007346459,0.333823097,0.022039377,0.005877167,0.1020000000,0.002644725,0.00029386,2,4,84,4,0,10,392,0,2382,8,34,1
2503,0,0.074772886,0.004891684,0.204751922,0.011879804,0.007686932,0.0000000000,0.002096436,0.00349406,0,4,10,4,0,0,532,0,1743,4,0,1
2504,0.191452991,0.204273504,0.005982906,0.078632479,0,0,0.0376000000,0,0.00000000,199,120,2984,10,166,116,14626,0,505,50,668,2
2505,0.001150748,0.53739931,0.039125432,0.143843498,0.01726122,0.001150748,0.0080600000,0.008055236,0.00000000,14,2,6,4,2,2,50,0,84,12,8,1
2506,0.002258065,0.000322581,0.000645161,0.252258065,0.00516129,0.002258065,0.0006450000,0.000322581,0.00000000,0,18,122,6,2,0,412,0,5322,168,134,1
2507,0.088260497,0.536418166,0.009425878,0.233933162,0.029134533,0.011139674,0.0017100000,0.00428449,0.00257069,2,0,34,2,0,0,32,0,542,8,0,2
2508,0.000579039,0.001158078,0,0.236247829,0.016792125,0.008106543,0.0098400000,0,0.00289519,0,0,12,0,0,0,0,0,1758,4,156,1
2509,0.007123776,0.478183437,0.009795191,0.268032057,0.022261799,0.008014248,0.0347000000,0.001780944,0.00178094,0,6,2,14,2,0,1317,0,1065,6,8,1
2510,0.012271062,0.090567766,9.16E-05,0.060989011,0.003205128,9.16E-05,0.0543000000,0,0.00018315,46,451,30,47,16,258,11510,2,3339,300,1812,2
2511,0.006016847,0.164861613,0,0.25631769,0.012033694,0.003610108,0.0000000000,0.004813478,0.00000000,0,0,0,0,0,0,0,0,1884,0,0,1
2512,0,0.334502104,0.005610098,0.234221599,0.016830295,0.001402525,0.0175000000,0,0.00000000,6,0,285,0,0,0,520,0,3924,0,0,1
2513,0.006650042,0.460515378,0.005818786,0.12635079,0.019950125,0.002493766,0.0457000000,0.003325021,0.00000000,2,372,6,4,20,20,1826,0,2804,40,98,1
2514,0.012915129,0.356088561,0.003690037,0.260147601,0.044280443,0.009225092,0.0000000000,0.001845018,0.00184502,0,6,2,8,0,0,48,0,830,20,8,1
2515,0.006510417,0.580078125,0.015625,0.140625,0.018229167,0.003255208,0.0000000000,0.005859375,0.00000000,0,0,0,0,0,0,4,0,399,10,0,1
2516,0.009039548,0.465536723,0.028248588,0.255367232,0.025988701,0.011299435,0.0056500000,0,0.00000000,208,16,78,4,88,0,34,0,2708,390,404,2
2517,0.002478315,0.120198265,0.014869888,0.255266419,0,0.001239157,0.0223000000,0,0.00000000,0,160,264,0,0,0,380,0,100,0,68,1
2518,0.012771217,0.132930514,0.001785224,0.030074155,0.002883823,0.000823949,0.3930000000,0.001510574,0.00054930,8,8,24,8,30,115,3983,0,4590,8,1486,2
2519,0.027027027,0.224165342,0.007949126,0.252782194,0,0,0.1640000000,0,0.00000000,0,2,89,2,0,4,36,0,52,10,18,1
2520,0.001712329,0.119863014,0.000856164,0.226027397,0.018835616,0.011130137,0.0008560000,0,0.00000000,0,0,0,0,2,0,4,0,4732,2,10,1
2521,0.000392106,0.000261404,0,0.123513266,0.002614037,0.000653509,0.2320000000,0.000261404,0.00013070,4,35,4,10,34,2,5016,0,2190,57,222,1
2522,0.003426613,0.530553969,0.019988578,0.228440891,0.029126214,0.006282125,0.0005710000,0,0.00000000,0,0,2,8,10,12,0,0,2144,2,8,1
2523,0.012207528,0.499491353,0.027466938,0.263479145,0.026449644,0.006103764,0.0010200000,0,0.00508647,6,6,2,0,2,2,14,0,1620,20,22,1
2524,0.005481597,0.376664056,0.000783085,0.211433046,0.024275646,0.008613939,0.0000000000,0,0.00000000,92,0,4,0,6,8,88,0,3390,14,52,1
2525,0.008961912,0.410007468,0.000746826,0.240477969,0.01493652,0.006721434,0.0000000000,0,0.00000000,4,12,0,8,4,0,14,0,964,20,8,1
2526,0.008383234,0.517365269,0.008383234,0.155688623,0.021556886,0.008383234,0.0000000000,0,0.01317365,14,4,17,4,8,0,44,0,517,34,44,2
2527,0.001258389,0.001258389,0.001677852,0.217701342,0.007130872,0.002516779,0.0596000000,0,0.00000000,6,0,0,0,0,0,2317,0,1687,10,214,1
2528,0.001258495,0.001258495,0.006544173,0.285930028,0.008306066,0.001510194,0.0599000000,0.002768689,0.00125850,2,4,0,0,0,0,2054,0,4205,50,2230,2
2529,0.001870907,0.000467727,0.031337699,0.268007484,0.018241347,0.004209542,0.0035100000,0.004443405,0.00070159,0,0,0,0,0,6,8,0,2462,4,8,1
2530,0.000536423,0.000965562,0.001180131,0.31144727,0.025855595,0.007080785,0.1140000000,0.010406609,0.00150199,0,0,4,0,0,0,3076,0,84,2,0,2
2531,0.0026407,0.020960555,0.000660175,0.021455686,0.003300875,0.000165044,0.0152000000,0.000495131,0.00000000,0,0,174,4,0,0,518,0,202,6,28,1
2532,0.004376368,0.343544858,0.002188184,0.211159737,0.009846827,0.009846827,0.0032800000,0,0.00218818,8,0,36,0,8,4,12,0,3360,4,4,1
2533,0.011243386,0.549603175,0.013227513,0.17526455,0.027116402,0.007936508,0.0000000000,0,0.00000000,2,2,34,2,12,0,42,0,1096,16,14,1
2534,0.000205423,0.000205423,0.006162695,0.188783895,0.00903862,0.003697617,0.0004110000,0.000410846,0.00082169,0,0,0,0,0,0,218,0,22,0,2,1
2535,0,0.000634921,0.005079365,0.191746032,0.019047619,0.007619048,0.0000000000,0.000634921,0.00000000,8,36,32,0,50,52,338,0,714,48,154,1
2536,0,0.020618557,0.036082474,0.199742268,0.028350515,0.012886598,0.0000000000,0.006443299,0.00257732,4,0,84,4,0,0,0,0,12,0,0,2
2537,0.0087241,0.498364231,0.031624864,0.227917121,0.026172301,0.0087241,0.0000000000,0.005452563,0.00000000,0,0,12,0,0,0,0,0,2512,4,0,1
2538,0.03,0.44,0,0.205,0.02,0,0.0000000000,0.005,0.00000000,20,140,8,8,2,0,0,0,1540,14,8,1
2539,0.01179941,0.250737463,0,0.144542773,0.001474926,0,0.0000000000,0,0.00147493,20,64,40,8,1434,16,8,0,2072,216,22,2
2540,0.000356189,0.000178094,0,0.097951915,0,0,0.2540000000,0,0.00017809,2,12,16,8,2,0,441,0,4386,38,20,1
2541,0.002378121,0.044292509,0.001189061,0.16646849,0.003567182,0.004756243,0.1480000000,0.00059453,0.00059453,0,20,9,82,8,16,2086,28,1161,104,158,1
2542,0.002069322,0.14433523,0.003103983,0.192964304,0.012415934,0.003621314,0.0010300000,0.004138645,0.00051733,0,0,4,0,0,2,540,0,142,18,8,1
2543,0.001338688,0.508032129,0.016064257,0.169344043,0.021419009,0.012048193,0.0000000000,0.001338688,0.00000000,0,6,92,28,0,0,252,0,1628,24,182,1
2544,0.003314917,0.485082873,0.006629834,0.162430939,0.020994475,0.013259669,0.0099400000,0,0.00110497,0,0,8,20,0,0,142,0,2534,2,2,1
2545,0.005353319,0.518201285,0.00856531,0.197002141,0.021413276,0.007494647,0.0010700000,0.001070664,0.00214133,34,36,87,68,20,52,36,8,1236,92,20,1
2546,0.014336918,0.197132616,0.007168459,0.164874552,0.046594982,0,0.0000000000,0,0.00000000,46,12,8,4,6,0,12,0,186,12,8,1
2547,0.001844593,0.001152871,0.00391976,0.295826608,0.011528706,0.004150334,0.3850000000,0.002997464,0.00000000,0,3,23,73,2,1,1523,0,2649,26,141,2
2548,0.019900498,0.06454905,0.002934048,0.269294553,0.013394566,0.002678913,0.0523000000,0.001913509,0.00114811,0,0,40,8,2,4,4611,0,1729,29,236,1
2549,0,0.000356506,0.000713012,0.349376114,0.0114082,0.00285205,0.1490000000,0.003208556,0.00035651,0,2,4,0,0,0,3629,0,374,0,110,1
2550,0.006501951,0.44473342,0.00130039,0.252275683,0.024707412,0.007802341,0.0000000000,0,0.00000000,4,46,4,4,4,8,68,0,951,128,162,1
2551,0.014248705,0.366580311,0.007772021,0.259067358,0.045336788,0.005181347,0.0000000000,0,0.00000000,0,2,0,0,0,0,6,0,1564,0,6,1
2552,0.0033634,0.023238037,0.004586455,0.280079499,0.014065128,0.002598991,0.0743000000,0.000305764,0.00015288,4,16,14,14,4,30,3021,0,3905,46,284,1
2553,0.002764705,0.010868877,0.002300403,0.072409936,0.002152671,0.001962729,0.0286000000,0.000295465,0.00023215,28,337,166,54,8,64,19857,67,9464,1133,696,3
2554,0.002661934,0.330967169,0.01242236,0.201419698,0.009760426,0.00621118,0.0000000000,0.000887311,0.00000000,2,14,6,0,8,6,4,0,216,14,8,1
2555,0.007964602,0.44159292,0.00619469,0.261946903,0.03539823,0.008849558,0.0000000000,0.002654867,0.00176991,2,2,4,4,0,0,2,0,324,14,12,1
2556,0.000365711,0.000731422,0.004900527,0.140579286,0.013092452,0.002194266,0.4550000000,0.001389702,0.00160913,0,2,6,0,13,2,5202,0,778,0,268,2
2557,0.005908419,0.024477738,0.001477105,0.037349652,0.00464233,0.000633045,0.0200000000,0.001477105,0.00063305,80,288,64,190,120,254,652,30,2458,60,1326,2
2558,0.011969661,0.050841432,0.004858971,0.077506518,0.009836454,0.003081299,0.0604000000,0.001659161,0.00082958,28,156,240,363,202,144,8454,86,8295,664,1716,3
2559,0.002411223,0.037045156,0.001753617,0.243533538,0.014905743,0.005480053,0.0000000000,0.001096011,0.00043840,92,156,192,180,176,212,64,0,848,476,108,2
2560,0,0.001166861,0,0.201866978,0.023337223,0.001166861,0.0000000000,0,0.00116686,4,4,104,0,46,4,144,2,2044,168,328,1
2561,0,0.458823529,0.022222222,0.164705882,0.015686275,0.002614379,0.0000000000,0.007843137,0.00784314,4,2,0,0,22,0,2,0,1656,16,16,2
2562,0.003838772,0.367242482,0.000639795,0.24184261,0.02431222,0.007677543,0.0044800000,0,0.00319898,12,2,1,0,0,4,18,0,1373,0,4,1
2563,0.04254218,0.168305558,0.00243246,0.136735328,0.011541248,0.001604389,0.1110000000,0.001604389,0.00150088,0,0,8,2,83,68,12602,2,2055,9,138,2
2564,0.003603986,0.000211999,0.043459826,0.291922832,0.03497986,0.008161967,0.2620000000,0.016641933,0.00063600,0,0,0,4,0,0,2,0,8,2,8,2
2565,0.00334946,0.599181243,0.009676219,0.211016003,0.018235951,0.006326758,0.0100000000,0.00334946,0.00260514,0,0,26,0,0,0,180,0,4014,0,16,1
2566,0.008384933,0.466460268,0.004256966,0.147187822,0.009932921,0.001418989,0.0029700000,0,0.00128999,82,373,539,76,172,94,388,0,3436,298,240,1
2567,0.029198683,0.145225027,0.003402854,0.154665203,0.000439078,0,0.0572000000,0,0.00000000,0,2,3366,0,0,24,3108,0,272,4,416,1
2568,0.016050686,0.388173178,0,0.199788807,0.012460401,0.002323126,0.0414000000,0.008658923,0.00063358,2,0,0,2,0,0,8,4,108,14,4,1
2569,0.000329164,0.002084705,0.000219443,0.166008339,0.012947114,0.003291639,0.0023000000,0.002084705,0.00000000,12,0,48,0,0,8,127,0,1790,22,44,1
2570,0.002650177,0.537985866,0.046819788,0.212897527,0.02385159,0.007067138,0.0000000000,0,0.00176678,14,4,14,2,2,614,4,0,94,4,4,1
2571,0,0.008375209,0.005025126,0.175879397,0.02065885,0.01228364,0.0000000000,0.003350084,0.00055835,16,72,28,84,446,62,12,0,1313,84,20,2
2572,0.0075,0.045645161,0.000322581,0.094919355,0.000806452,0,0.3680000000,0,0.00024194,2,0,0,24,6,0,10390,130,792,0,14,2
2573,0.014227642,0.441056911,0.00203252,0.231707317,0.022357724,0.010162602,0.0020300000,0.00203252,0.00000000,4,0,4,2,18,2,128,0,733,20,36,1
2574,0,0.410222805,0,0.179554391,0.020969856,0.00655308,0.0000000000,0.003931848,0.00000000,0,18,10,0,0,4,6,0,1168,8,2,1
2575,0.001741149,0.484039466,0.047011027,0.190365641,0.030179919,0.012768427,0.0000000000,0,0.00000000,0,36,2,2,18,16,0,0,532,22,82,1
2576,0.020008699,0.473249239,0,0.125706829,0,0,0.2010000000,0,0.00000000,6,188,86,4,2,18,230,0,756,271,128,1
2577,0.003318584,0.530973451,0.000553097,0.233960177,0.018252212,0.002212389,0.0005530000,0,0.00000000,0,0,6,0,270,0,636,0,196,0,644,1
2578,0,0.055584148,0.001544004,0.172928461,0.013638703,0.006690685,0.0002570000,0.005404014,0.00102934,0,2,0,2,0,2,48,0,2860,6,8,1
2579,0.004716981,0.539757412,0.000673854,0.198113208,0.023584906,0.004716981,0.0000000000,0.000673854,0.00067385,4,104,4,0,138,0,192,0,1572,2,156,1
2580,0,0.008086253,0.008086253,0.256963163,0.030548068,0.004492363,0.0000000000,0,0.00000000,42,0,2,164,102,0,614,0,632,6,284,1
2581,0,0.531125828,0,0.177483444,0.017218543,0.00397351,0.0000000000,0,0.00000000,0,0,24,2,0,0,2,0,3186,0,6,1
2582,0.001074114,0.502685285,0.030075188,0.230934479,0.032223416,0.002148228,0.0032200000,0,0.00000000,0,6,4,12,2,0,20,0,1073,78,20,1
2583,0.00203666,0.468431772,0,0.262729124,0.027494908,0.00407332,0.0957000000,0,0.00000000,0,0,28,0,2,0,0,0,1632,0,0,1
2584,0.002873563,0.165517241,0.000574713,0.279310345,0.020689655,0.007471264,0.0000000000,0.001724138,0.00000000,8,0,32,4,0,0,38,0,4026,12,4,1
2585,0.005925926,0.48,0.017777778,0.171851852,0.01037037,0,0.0014800000,0.004444444,0.00000000,32,26,48,26,22,26,12,0,290,32,40,1
2586,0.022540984,0.051229508,0,0.37295082,0.010245902,0,0.0676000000,0.00204918,0.00000000,0,2,2,0,0,0,4,0,106,2,0,1
2587,0.011090573,0.563770795,0,0.236598891,0.020332717,0.001848429,0.0000000000,0,0.00369686,32,24,24,6,6,2,36,0,420,360,4,1
2588,0.022749753,0.326409496,0.058358061,0.259149357,0.048466864,0.006923838,0.0000000000,0,0.00098912,4,0,46,4,6,0,42,0,746,4,4,1
2589,0.000509165,0.00203666,0,0.269857434,0.019348269,0.008655804,0.0000000000,0.00203666,0.00000000,0,30,4,0,648,0,8,2,2762,4,10,1
2590,0.003868472,0.49516441,0.034816248,0.176982592,0.02901354,0.00483559,0.0251000000,0,0.00193424,0,6,0,0,0,4,1544,0,7700,18,1192,2
2591,0.01426102,0.500432152,0,0.22860847,0.012532411,0.004753673,0.0000000000,0.002592913,0.00000000,0,0,40,0,0,0,0,0,32,0,8,1
2592,0,0.010362694,0,0.221761658,0.020725389,0.007253886,0.0031100000,0.002072539,0.00000000,8,0,0,22,2,0,86,0,476,42,20,1
2593,0.001992032,0.499335989,0.003320053,0.252988048,0.029880478,0.006640106,0.0000000000,0,0.00265604,2,0,12,2,2,0,44,0,2190,0,0,1
2594,0.000467946,0.007487131,0.006083294,0.204492279,0.023865232,0.010762752,0.0000000000,0,0.00000000,12,40,100,4,196,4,214,0,4322,28,12,1
